,KEYWORDS,SUMMARY,TEXT,TITLE,URL
687,"['المخرجين', 'ترفع', 'دور', 'gravity', 'toll', 'العرض', 'حظر', 'وابتهاج', 'السعودية', 'britain', 'وشركات', 'brexit', 'economic', 'commentaryin', 'السينما']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",السعودية ترفع حظر السينما وابتهاج المخرجين وشركات دور العرض,https://www.reuters.com/article/entertainmentNews/idARAKBN1E50OB
688,"['presidencia', 'economía', 'gravity', 'toll', 'en', 'candidatos', 'último', 'debate', 'chile', 'chocan', 'britain', 'brexit', 'por', 'economic', 'commentaryin', 'inmigración']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll","Candidatos presidencia Chile chocan por economía, inmigración en último debate antes de balotaje",https://www.reuters.com/article/topNews/idLTAKBN1E60CL-OUSLT
689,"['eine', 'der', 'für', 'vor', 'csu', 'die', 'auf', 'erhöhen', 'sagte', 'gesprächen', 'zu', 'cdu', 'und', 'spd', 'druck', 'dass', 'ersten']","Berlin (Reuters) - CDU und CSU erhöhen den Druck auf die SPD, Gespräche über eine mögliche Regierungsbildung nicht zu verzögern.
Ihre Partei wolle etwa eine Entlastung der Familien, die Gleichwertigkeit der Lebensbedingungen zwischen Stadt und Land, eine Weiterentwicklung der sozialen Sicherungssysteme und eine Fortentwicklung Europas, sagte Merkel.
Bei allen Differenzen gebe es mit der SPD eine Reihe von Schnittmengen.
KLARE ABSAGE AN MINDERHEITSREGIERUNGMerkel pochte ebenso wie Dobrindt auf die Bildung einer stabilen Koalitionsregierung und wies Überlegungen für eine Minderheitsregierung zurück.
Mit der SPD gebe es trotz aller Differenzen große Gemeinsamkeiten in der Europapolitik.","Berlin (Reuters) - CDU und CSU erhöhen den Druck auf die SPD, Gespräche über eine mögliche Regierungsbildung nicht zu verzögern.

German Chancellor Angela Merkel addresses a news conference following a senior party leaders meeting in Berlin, Germany, December 11, 2017. REUTERS/Fabrizio Bensch

“Die Welt wartet darauf, dass wir agieren können”, sagte Kanzlerin und CDU-Chefin Angela Merkel am Montag in Berlin. “Deshalb bin ich für zügige Gespräche.” CSU-Landesgruppenchef Alexander Dobrindt forderte, bei den geplanten Sondierungsgesprächen bis Ende Januar müsse Klarheit herrschen, ob man eine große Koalition bilden könne. SPD-Fraktionschefin Andrea Nahles bremste jedoch die Erwartung an schnelle Gespräche. In einer Forsa-Umfrage sprachen sich 71 Prozent der Deutschen für zügige Beratungen über die Bildung einer großen Koalition aus.

Nachdem der SPD-Parteitag vergangene Woche den Weg für den Start der Gespräche am Mittwoch freigemacht hatte, legte der CDU-Bundesvorstand am Montag seine Positionen fest. Ihre Partei wolle etwa eine Entlastung der Familien, die Gleichwertigkeit der Lebensbedingungen zwischen Stadt und Land, eine Weiterentwicklung der sozialen Sicherungssysteme und eine Fortentwicklung Europas, sagte Merkel. Bei allen Differenzen gebe es mit der SPD eine Reihe von Schnittmengen. Weil man sich gut kenne, sei auch eine so detaillierte Sondierungsarbeit wie mit Grünen und FDP nicht nötig. Es reiche, “Leitplanken” für die Koalitionsgespräche zu beschließen. Man dürfe sich nicht in “Detailfragen der Politik verhaken”, sagte auch Dobrindt.

Unions-Fraktionschef Volker Kauder sagte: “Ich wünsche mir, dass wir zügig arbeiten, dass wir gut vorankommen und sich nicht die Gespräche bis weit in das nächste Jahr hinein ziehen.” Sowohl Merkel wie auch Dobrindt lehnten die von der SPD gewünschte Bürgerversicherung ab. Dobrindt warnte die SPD zugleich vor der Illusion, sich einen Regierungseintritt teuer bezahlen lassen zu können. Dies werde scheitern.

Nahles antwortete auf die Frage, ob sie der CDU-Vorsitzenden Hoffnungen auf zügige Gespräche machen könne: “Nein.” Nach dem für Mittwoch geplanten ersten Treffen werde noch “auf keinen Fall” feststehen, in welche Richtung es gehen werde. “Wir werden am Freitag darüber beraten, ob dieses erste Gespräch uns Anlass zur Hoffnung gibt, dass Sondierungen überhaupt lohnen und ob wir da weitermachen wollen”, sagte Nahles. “Darüber hinausgehende Richtungsentscheidungen erwarte ich nicht.” SPD-Generalsekretär Lars Klingbeil hatte gar von Gesprächen bis womöglich Mai gesprochen.

Nahles betonte, es sei klar, dass die SPD “nichts zu verschenken” habe. Die beim Parteitag bekräftigten Forderungen des Wahlprogramms seien letztlich “keine Steckenpferdchen der SPD”, sondern es handele sich um notwendige Verbesserungen. Als Beispiele nannte Nahles mehr Pflegepersonal, den Abbau der Zwei-Klassen-Medizin und ein sicheres Rentenniveau.

KLARE ABSAGE AN MINDERHEITSREGIERUNG

Merkel pochte ebenso wie Dobrindt auf die Bildung einer stabilen Koalitionsregierung und wies Überlegungen für eine Minderheitsregierung zurück. “Richtig ist, dass eine Minderheitsregierung auf jeden Fall keine stabile Regierung wäre”, sagte Merkel. Dies habe der CDU-Bundesvorstand einhellig so gesehen, sagte sie mit Blick auf das CDU-Präsidiumsmitglied Jens Spahn. Dieser hält eine Minderheitsregierung für möglich.

Dobrindt sagte, eine Minderheitsregierung könne allenfalls “ein kurzer Übergang zu Neuwahlen” sein. Der Nachteil wäre, dass die Opposition dann immer die Mehrheit habe. “Die Lage ist eigentlich zu ernst für solche Experimente”, sagte auch Nordrhein-Westfalens Ministerpräsident Armin Laschet (CDU). Er hoffe, dass die SPD ihre “Verweigerungshaltung” aufgebe.

Sollte man Ende Januar feststellen, dass keine große Koalition mit der SPD möglich sei, dürfte es noch vor der Sommerpause Neuwahlen geben, sagte Dobrindt. Merkel betonte, dass sie sich dann erneut zur Wahl stellen würde.

MERKEL SIEHT “HISTORISCHE NOTWENDIGKEIT” FÜR EU-REFORMEN

Sowohl die Kanzlerin als auch die saarländische Regierungschefin Annegret Kramp-Karrenbauer begründeten ihre Forderung nach zügigen Verhandlungen auch mit Blick auf die anstehenden EU-Reformen. Sie hoffe, dass Deutschland zudem schnell eine Antwort auf die Europa-Vorschläge von Frankreichs Präsident Emmanuel Macron finde, sagte CDU-Präsidiumsmitglied Kramp-Karrenbauer in der ARD.

Merkel sprach von einer “historischen Notwendigkeit” für EU-Reformen. In der Europäischen Union gebe es 2018 und vor der Europawahl 2019 ein Fenster, um notwendige Entscheidungen zu treffen. Danach werde dies wieder schwieriger. Mit der SPD gebe es trotz aller Differenzen große Gemeinsamkeiten in der Europapolitik. Sie wolle eine “stabile Regierung, auf deren Basis man am besten mit Frankreich und der EU arbeiten kann”. Deutschland werde rechtzeitig konkrete Antworten auf die Vorschläge Macrons haben. Sie unterstützte ausdrücklich dessen Vorschlag, bis 2025 ein gemeinsames Unternehmenssteuerrecht zu entwickeln.",CDU und CSU erhöhen vor ersten Gesprächen Druck auf SPD,https://www.reuters.com/article/deutschland-koalition1-idDEKBN1E51S0
690,"['barra', 'motors', 'cutting', 'electric', 'vehicle', 'impact', 'mary', 'gm', 'house', 'press', 'tax', 'credit', 'vehicles']","DETROIT (Reuters) - If Congress eliminates an electric vehicle tax credit it “will have an impact” on sales of U.S. electric vehicles such as General Motors Co’s Chevrolet Bolt, GM Chief Executive Mary Barra said on Monday.
General Motors Chairman & CEO Mary Barra attends a press conference in Shanghai, China September 15, 2017.
REUTERS/Aly SongThe House version of a bill that would cut corporate tax rates calls for eliminating a tax credit of up to $7,500 for purchasers of electric vehicles.
Barra said eliminating the tax credit would affect the way potential electric vehicle buyers calculate the cost of owning one.
“That’s what we convey to the administration.”The tax credit is in effect a subsidy for manufacturers of electric vehicles, which can charge a higher price for battery electric cars knowing the buyer will get a rebate from the government.","DETROIT (Reuters) - If Congress eliminates an electric vehicle tax credit it “will have an impact” on sales of U.S. electric vehicles such as General Motors Co’s Chevrolet Bolt, GM Chief Executive Mary Barra said on Monday.

General Motors Chairman & CEO Mary Barra attends a press conference in Shanghai, China September 15, 2017. REUTERS/Aly Song

The House version of a bill that would cut corporate tax rates calls for eliminating a tax credit of up to $7,500 for purchasers of electric vehicles. Auto industry and environmental groups are lobbying to save the credit as the House and Senate move to merge their versions of the tax overhaul legislation.

Barra said eliminating the tax credit would affect the way potential electric vehicle buyers calculate the cost of owning one. “It changes the equation,” she told reporters at an event sponsored by the Automotive Press Association of Detroit.

“I‘m a proponent of that staying in” the tax code, Barra said. “That’s what we convey to the administration.”

The tax credit is in effect a subsidy for manufacturers of electric vehicles, which can charge a higher price for battery electric cars knowing the buyer will get a rebate from the government.",Cutting U.S. electric vehicle tax credit 'will have an impact': GM,https://www.reuters.com/article/us-gm-autos-taxbreaks/cutting-u-s-electric-vehicle-tax-credit-will-have-an-impact-gm-idUSKBN1E52P7
691,"['trunks', 'wildfire', 'ventura', 'rages', 'gone', 'vegetation', 'threatens', 'california', 'volunteers', 'venturas', 'communities', 'thomas', 'wind', 'week', 'upper']","Transcript>> It has now been a week since the Thomas Fire ignited in Southern California and firefighters still have yet to gain the upper hand.
The wind fueled fire has burned more than 230,000 acres in Ventura and Santa Barbara Counties and is just 15% contained.
a Red Cross shelter set up on Ventura's fairgrounds, volunteers are bringing in supplies for the 400 residents seeking safety.
Residents, like Arthur Hertz, are still in shock.>> Everything is just gone behind there.
It's completely gone.>> He and others here are among the 200,000 people across the entire region forced out by the Thomas Fire and several others in the past week.","Transcript

>> It has now been a week since the Thomas Fire ignited in Southern California and firefighters still have yet to gain the upper hand. The wind fueled fire has burned more than 230,000 acres in Ventura and Santa Barbara Counties and is just 15% contained.

a Red Cross shelter set up on Ventura's fairgrounds, volunteers are bringing in supplies for the 400 residents seeking safety.

Residents, like Arthur Hertz, are still in shock.>> Everything is just gone behind there. All the hills behind there. I mean, it's not even, it's charred tree trunks. There's not vegetation. It's just dirt. It's sand. It's completely gone.>> He and others here are among the 200,000 people across the entire region forced out by the Thomas Fire and several others in the past week.","California wildfire rages, threatens communities",https://www.reuters.tv/v/JaM/2017/12/12/california-wildfire-rages-threatens-communities
692,"['view', 'ties', 'key', 'trade', 'prime', 'deal', 'eu', 'clinch', 'minister', 'transcript', 'britain', 'reports', 'brexit', 'talks', 'theresa', 'secure']","British Prime Minister Theresa May has managed to secure a divorce deal with her EU counterparts that means crucial talks on future trade ties can now begin.
Jacob Greaves reports.
▲ Hide Transcript▶ View Transcript","British Prime Minister Theresa May has managed to secure a divorce deal with her EU counterparts that means crucial talks on future trade ties can now begin. Jacob Greaves reports.

▲ Hide Transcript

▶ View Transcript",Britain and EU clinch key Brexit deal,https://www.reuters.com/video/2017/12/08/britain-and-eu-clinch-key-brexit-deal?videoId=373280271&videoChannel=101
693,"['全球贸易欧盟和美国日本将联手对抗中国的产能过剩消息', 'gravity', 'toll', 'britain', 'brexit', 'commentaryin', 'economic']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",全球贸易：欧盟和美国、日本将联手对抗中国的产能过剩--消息,https://www.reuters.com/article/%E5%85%A8%E7%90%83%E8%B4%B8%E6%98%93%EF%BC%9A%E6%AC%A7%E7%9B%9F%E5%92%8C%E7%BE%8E%E5%9B%BD-%E6%97%A5%E6%9C%AC%E5%B0%86%E8%81%94%E6%89%8B%E5%AF%B9%E6%8A%97%E4%B8%AD%E5%9B%BD%E7%9A%84%E4%BA%A7%E8%83%BD%E8%BF%87%E5%89%A9-%E6%B6%88%E6%81%AF-idCNL3S1OC1GT
694,"['em', 'um', 'buscam', 'conduta', 'suas', 'investigação', 'acusam', 'uma', 'inadequada', 'sexual', 'que', 'congresso', 'mulheres', 'por', 'das', 'trump']","NOVA YORK (Reuters) - Três mulheres que acusam o presidente norte-americano, Donald Trump, de má conduta sexual pediram nesta segunda-feira por uma investigação do Congresso sobre o comportamento em meio a uma onda de acusações semelhantes contra homens proeminentes em Hollywood, na imprensa e na política.
No filme, as mulheres acusam Trump de beijá-las sem sua permissão, agarrá-las por suas partes íntimas, colocar as mãos dentro de suas saias ou de fazer outros avanços não desejados.
O Congresso deve “colocar de lado suas afiliações partidárias e investigar o histórico de má conduta sexual do sr. Trump”, disse Crooks, ex-recepcionista de empresa imobiliária, que foi apoiada por Leeds e Holvey.
As mulheres disseram não acreditar que Trump deixará seu cargo por conta das alegações, mas que ele deve ser responsabilizado.
Trump enfrenta ação judicial em um dos casos relacionados.","NOVA YORK (Reuters) - Três mulheres que acusam o presidente norte-americano, Donald Trump, de má conduta sexual pediram nesta segunda-feira por uma investigação do Congresso sobre o comportamento em meio a uma onda de acusações semelhantes contra homens proeminentes em Hollywood, na imprensa e na política.

Trump fala durante evento em Pensacola, na Flórida 8/12/2017 REUTERS/Carlo Allegri

Nos últimos dois anos, mais de uma dezena de mulheres acusou Trump de realizar avanços sexuais não desejados antes de ele entrar na política.

Três de suas acusadoras, Jessica Leeds, Rachel Crooks e Samantha Holvey, afirmaram em entrevista coletiva nesta segunda-feira que as acusações justificavam nova consideração dada a discussão mais ampla sobre assédio sexual na sociedade norte-americana.

A Brave New Films, produtora de filmes sem fins lucrativos, produziu um vídeo com 16 das acusadoras de Trump e organizou a coletiva de imprensa em Nova York na segunda-feira. No filme, as mulheres acusam Trump de beijá-las sem sua permissão, agarrá-las por suas partes íntimas, colocar as mãos dentro de suas saias ou de fazer outros avanços não desejados.

O Congresso deve “colocar de lado suas afiliações partidárias e investigar o histórico de má conduta sexual do sr. Trump”, disse Crooks, ex-recepcionista de empresa imobiliária, que foi apoiada por Leeds e Holvey.

As mulheres disseram não acreditar que Trump deixará seu cargo por conta das alegações, mas que ele deve ser responsabilizado.

Trump e autoridades da Casa Branca negaram as alegações, algumas das quais datam de 1980.

“Essas falsas afirmações, totalmente contestadas na maioria dos casos por relatos de testemunhas oculares, foram amplamente abordadas na campanha do ano passado e o povo americano expressou seu julgamento ao entregar uma vitória decisiva”, disse um porta-voz da Casa Branca em comunicado divulgado nesta segunda-feira, questionando o momento da solicitação e as motivações políticas das mulheres.

Trump enfrenta ação judicial em um dos casos relacionados.

Diversos homens de poder e alto escalão têm sido acusados nos últimos meses de conduta sexual inadequada, incluindo três membros do Congresso, o produtor de Hollywood Harvey Weinstein e o ex-âncora da NBC Matt Lauer.

A Reuters não verificou de maneira independente as acusações contra Trump, Weinstein, Lauer ou os três parlamentares.

Nikki Haley, embaixadora norte-americana na Organização das Nações Unidas e uma das mulheres de mais alto escalão no governo Trump, afirmou no domingo que qualquer mulher que tenha se sentido mal tratada por um homem tem o direito de se pronunciar, mesmo que ela esteja acusando o presidente.",Mulheres que acusam Trump de conduta sexual inadequada buscam investigação do Congresso,https://www.reuters.com/article/topNews/idBRKBN1E52M9-OBRTP
695,"['hoffnungen', 'der', 'gravity', 'toll', 'auf', 'nahles', 'bremst', 'gespräche', 'zügige', 'britain', 'brexit', 'union', 'commentaryin', 'economic']","CommentaryIn Brexit Britain, economic gravity will take its toll","Commentary

In Brexit Britain, economic gravity will take its toll",Nahles bremst Hoffnungen der Union auf zügige Gespräche,https://www.reuters.com/article/deutschland-koalition-spd-idDEKBN1E51XL
696,"['unveil', 'slash', 'bill', 'legal', 'reduced', 'immigration', 'number', 'sharply', 'reducing', 'president', 'senators', 'turning', 'unauthorized', 'trump', 'mexico']","After a crackdown on illegal immigration that has sharply reduced the number of unauthorized border crossings from Mexico, U.S. President Donald Trump is now turning his attention to reducing the number of legal immigrants in the country.","After a crackdown on illegal immigration that has sharply reduced the number of unauthorized border crossings from Mexico, U.S. President Donald Trump is now turning his attention to reducing the number of legal immigrants in the country.","Trump, senators unveil bill to slash legal immigration",https://www.reuters.com/video/2017/08/02/trump-senators-unveil-bill-to-slash-lega?videoId=372240341&videoChannel=118206&channelName=Migrant+Crisis
697,"['fake', 'lesson', 'attack', 'ruins', 'guernica', 'steer', 'german', 'basque', 'war', 'guernicas', 'town', 'reporting', 'commentary', 'air']","A little over 80 years ago, on April 26, 1937, German and Italian warplanes bombed the Basque town of Guernica, razing much of it.
A municipal worker in Guernica washes a ceramic reproduction of Spanish artist Pablo Picasso's painting of the 1937 attack that destroyed most of the Basque town.
The aim was to have the Post report her story, then smear the Post by revealing it as fake.
By calling accurate reporting fake, he elevates fake reporting to the level of truth – however it’s arrived at.
Fake news is that which he wants to be believed – and which his supporters wish to believe.","A little over 80 years ago, on April 26, 1937, German and Italian warplanes bombed the Basque town of Guernica, razing much of it. Italian planes targeted a bridge, while the German Kondor legion hit the town with conventional and incendiary bombs, and machine-gunned men, women and children as they ran from the burning town.

A municipal worker in Guernica washes a ceramic reproduction of Spanish artist Pablo Picasso's painting of the 1937 attack that destroyed most of the Basque town. January 12, 2017. REUTERS/Vincent West

The Nazis and fascists were fighting for the forces of General Francisco Franco, in revolt against the elected republican government of Spain, flouting a non-intervention agreement with impunity and helping to bring Spain’s future dictator to victory.

When on trial in Nuremberg after the war, Hermann Goering, chief of the German Air Force, testified that “the Spanish Civil War gave me an opportunity to put my young air force to the test, and a means for my men to gain experience.”

It’s not clear, even now, what Goering (and Benito Mussolini’s) young men were getting experience in; it certainly wasn’t precision bombing. The strategic targets were the bridge and an arms factory. Neither were damaged – nor was the Tree of Guernica, an oak, the original of which was planted in the 14th century, under which the lords of the Basque country swore to uphold freedom for the people. But the 1937 attack killed at least 200 inhabitants (the exact figure is still disputed) and wounded hundreds more. The town, a center of Basque cultural life, was largely destroyed.

There’s a majority view that the attack was a practice exercise for blitzkrieg, the “lightning war” of terror from the air much used by the Luftwaffe to demoralize civilian populations in World War Two. Wolfgang Schmidt, an expert on the air force at the Military History Research Institute in Potsdam, says that ""for the German air force, Guernica was a trial run on how one can spread horror and distress through attacks on cities and towns.”

Guernica stands out from other victims of fascism because Pablo Picasso, born in Spain but living much of his life in France, commemorated it in painting. He set to work immediately after the attack, completing the huge, almost 26-foot wide canvas by June, using only black, white and gray, as if to give it the image of objectivity. His choice of palette was inspired not just to record the horror of the event, but by a piece of reporting, done from the town on the night of the attack, when the flames were still leaping in the streets.

George Steer, a young South African-born journalist, had come to the Basque country to report on the Spanish civil war for The Times of London – this after reporting in 1935 on the brutal Italian invasion of Ethiopia, in which poison gas was extensively used and clearly-marked ambulances bombed from the air. Among the first to arrive in Guernica after the raid, his dispatch from the devastated town relied on the testimony of the survivors.

George Steer (left), son of journalist George Steer, and historians Angel Vinas, Paul Preston and Xabier Irujo talk on a hill overlooking the Basque town of Guernica on the eve of the 80th anniversary of the aerial bombing of the town, April 25, 2017. REUTERS/Vincent West

“The whole town of 7,000 inhabitants, plus 3,000 refugees, was slowly and systematically pounded to pieces,” wrote Steer. “Over a radius of five miles round, a detail of the raiders’ technique was to bomb separate caserios, or farmhouses. In the night these burned like little candles in the hills. All the villages around were bombed with the same intensity as the town itself, and at Mugica, a little group of houses at the head of the Guernica inlet, the population was machine-gunned for 15 minutes.”

The report, at the same time elegant and urgent, with horror conveyed not by hyperbole but through detail, was reproduced round the world – including in Parisian newspapers, where Picasso read it. He then produced, in the monochrome of a newspaper article, a painting which from then until now has lasted as a statement of the brute amorality of fascism.

A few days after Steer, when the fires had become embers, Franco’s nationalists entered the town. With them came the spin-doctors of the day. They ensured that telltale German and Italian shell fragments and bullet cases were removed, and empty oil drums placed about the town. When journalists friendly to Franco were brought in, they were told that the Basques had destroyed their own town by setting it alight – hence the empty oil drums. As Paul Preston writes in his book, “We Saw Spain Die”, most of the reporters followed the lead, and the lie was sent around the world – but in this case, after the truth had already been reported.

The nationalists’ efforts to blame the victims, flimsy (and disgusting) as it was, was believed because those who swallowed it wished to believe it. It exonerated those who perpetrated the attack and confirmed the view of Franco’s supporters that his and their enemies were evil. It’s worth exhuming the brave reporting of those like Steer, for it shows that fake news often originates from those who accuse their enemies of producing it.

This is something Donald Trump now does routinely. The president’s obsession has become so habitual that we are in danger of becoming accustomed to it, and thus ignoring its danger. Those who support him go to extraordinary lengths to show that his enemies, not he or they, are liars. Two weeks ago, a woman, employed by Project Veritas – a conservative group that names itself after the Latin word for “truth” and uses undercover methods to expose what it says is liberal bias in the media – tried to pass herself off to the Washington Post as a victim of Roy Moore, the Alabama Republican running for Senate in a special election on Dec. 12. Moore has been accused of sexual misconduct involving teenage girls – a charge he denies. The aim was to have the Post report her story, then smear the Post by revealing it as fake.

There’s no suggestion that Trump knew anything of this (or that he’s in General Franco’s league). But Trump doesn’t have to be. He has created a framework in which the quotidian nature of press life is inverted. By calling accurate reporting fake, he elevates fake reporting to the level of truth – however it’s arrived at. Fake news is that which he wants to be believed – and which his supporters wish to believe.

The George Steer school of reporting – seeing with one’s own eyes, asking with one’s own voice, assembling the story with one’s own judgment, governed by a desire for accuracy – is, fortunately, both alive and careful, as the Post’s rejection of the fake harassment story shows. It is that reporting which should be sought out – there’s plenty of it – and relied on. But the commander-in-chief of fakery remains in place, still occupying the bully pulpit, still with millions of followers who wish to believe him.

(John Lloyd co-founded the Reuters Institute for the Study of Journalism at the University of Oxford, where he is senior research fellow. Lloyd has written several books, including “What the Media Are Doing to Our Politics” and “Journalism in an Age of Terror”. He is also a contributing editor at the Financial Times and the founder of FT Magazine.)","Commentary: From Guernica’s ruins, a lesson in fake news",https://www.reuters.com/article/us-lloyd-guernica-commentary/commentary-from-guernicas-ruins-a-lesson-in-fake-news-idUSKBN1E136O
698,"['view', 'team', 'day', 'premature', 'health', 'linked', 'coffees', 'harm', 'mcdill', 'reports', 'transcript', 'stuart', 'lower', 'risks', 'scientists']","People who drink three to four cups of coffee a day are more likely to see health benefits than harm, experiencing lower risks of premature death and heart disease than those who abstain, according to a team of British scientists.
Stuart McDill reports.
▲ Hide Transcript▶ View Transcript","People who drink three to four cups of coffee a day are more likely to see health benefits than harm, experiencing lower risks of premature death and heart disease than those who abstain, according to a team of British scientists. Stuart McDill reports.

▲ Hide Transcript

▶ View Transcript",Three coffees a day linked to more health than harm,https://www.reuters.com/video/2017/12/11/three-coffees-a-day-linked-to-more-healt?videoId=373684377&videoChannel=118065&channelName=Moments+of+Innovation
699,"['oppose', 'bill', 'poll', 'half', 'politicsnearly', 'americans', '明年亚洲股市继续向好', '选择性吸纳实力较强科技股宏利', 'tax', 'reutersipsos', 'republican']",PoliticsNearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll,"Politics

Nearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll",明年亚洲股市继续向好 选择性吸纳实力较强科技股--宏利,https://www.reuters.com/article/manulife-asia-stock-outlook-tech-1211-idCNKBS1E50UG
700,"['view', 'breakingviews', 'panel', 'tom', 'trade', 'meeting', 'thats', 'video', 'threatens', 'transcript', 'policy', 'trump']","Dec 11 - The Trump administration’s America First policy clouds the trade body’s annual meeting.
Gina Chon and Tom Buerkle explain that the clash threatens a dispute panel that’s helped U.S. exporters.
▲ Hide Transcript▶ View Transcript","Dec 11 - The Trump administration’s America First policy clouds the trade body’s annual meeting. Gina Chon and Tom Buerkle explain that the clash threatens a dispute panel that’s helped U.S. exporters.

▲ Hide Transcript

▶ View Transcript",Breakingviews Video,https://www.reuters.com/video/breakingviews
701,"['energy', 'forties', 'kilduff', 'oil', 'gains', 'blast', 'pipeline', 'sea', 'york', 'crude', 'north', 'rig', 'output', 'united', 'shutdown']","NEW YORK (Reuters) - Oil prices rose on Monday, overcoming declines early in the session, after a North Sea pipeline shut for repairs and investors focused on commodities following an explosion in New York.
FILE PHOTO - A drilling rig owned by Parsley Energy Inc. seen near Midland, Texas, U.S. on May 3, 2017.
The difference between the two benchmarks WTCLc1-LCOc1 was the greatest since late October, as Brent rallied after the shutdown of the pipeline that carries the biggest of the five North Sea crude oil streams that underpin the benchmark.
The pipeline, which can carry 450,000 barrels per day of Forties crude from the North Sea to the Kinneil processing terminal in Scotland, has been operating at reduced capacity for about four days before the shutdown.
“It’s a significant amount of crude oil in a market that has been the tightest for crude oil,” Kilduff said.","NEW YORK (Reuters) - Oil prices rose on Monday, overcoming declines early in the session, after a North Sea pipeline shut for repairs and investors focused on commodities following an explosion in New York.

FILE PHOTO - A drilling rig owned by Parsley Energy Inc. seen near Midland, Texas, U.S. on May 3, 2017. REUTERS/Ernest Scheyder/File Photo

Brent crude futures LCOc1 settled up $1.29, or about 2 percent, at $64.69 a barrel.

U.S. West Texas Intermediate (WTI) crude futures CLc1 settled at $57.99 a barrel, 63 cents or 1 percent above their last settlement.

The difference between the two benchmarks WTCLc1-LCOc1 was the greatest since late October, as Brent rallied after the shutdown of the pipeline that carries the biggest of the five North Sea crude oil streams that underpin the benchmark.

The pipeline, which can carry 450,000 barrels per day of Forties crude from the North Sea to the Kinneil processing terminal in Scotland, has been operating at reduced capacity for about four days before the shutdown.

“It is a supply concern not only because the pipeline transports a significant portion of North Sea crude oil output, but also because it may take weeks before the issue is resolved,” said Abhishek Kumar, Senior Energy Analyst at Interfax Energy’s Global Gas Analytics in London.

The market had expected the pipeline to return to service quickly and was surprised by the extended shutdown, said John Kilduff, partner at Again Capital LLC in New York.

“It’s a significant amount of crude oil in a market that has been the tightest for crude oil,” Kilduff said.

Earlier in the session, both benchmarks popped higher after an explosion rocked New York’s Port Authority Bus Terminal, one of the city’s busiest commuter hubs.

Investors tend to head for hard-asset commodity markets like gold and silver during high-risk events, and oil can also attract investment, Kilduff said.

Brent and WTI have gained well over a third from 2017 lows, drawing support from a cut in production by the Organization of the Petroleum Exporting Countries and a group of non-OPEC producers, including Russia, which has been in place since the start of the year.

During the weekend, Kuwait’s oil minister suggested that an exit from the supply-cut agreement would be studied before June.

The United Arab Emirates energy minister said on Monday that OPEC plans to announce in June an exit strategy from the cuts, though he added it did not mean the pact would end by then.

Gains from the cuts could also be undermined by rising output from the United States, which is not participating in the deal to withhold production.

The number of rigs drilling for new oil in the United States last week rose by two to 751, the highest since September, energy services company Baker Hughes said on Friday.

“The largest concern for investors currently remains the rise in the U.S. rig count,” said Shane Chanel, equities and derivatives adviser at ASR Wealth Advisers.

A higher rig count points to a further rise in U.S. crude production C-OUT-T-EIA, which is already up more than 15 percent since mid-2016 at 9.71 million barrels per day. That is the highest since the early 1970s, and close to the output levels of top producers Russia and Saudi Arabia.","Oil gains on Forties Pipeline shutdown, New York blast",https://www.reuters.com/article/global-oil/oil-gains-on-forties-pipeline-shutdown-new-york-blast-idINKBN1E509X
